"","Subj_ID","Observations","Cattell","Proverb","Naming","Sentence_Comprehension_c","Story_Recall","Verbal_Fluency","Age","ToT_Ratio_inverse","Hotel_Task_inverse","RS-NET 1 (DMN, FPN, Language)_Connector_balance","RS-NET 1 (DMN, FPN, Language)_Peripheral_balance","RS-NET 1 (DMN, FPN, Language)_Provincial_balance","RS-NET 1 (DMN, FPN, Language)_Satellite_balance","RS-NET 2 (SMN)_Connector_balance","RS-NET 2 (SMN)_Peripheral_balance","RS-NET 2 (SMN)_Provincial_balance","RS-NET 2 (SMN)_Satellite_balance","RS-NET 3 (CON, FPN, Language)_Connector_balance","RS-NET 3 (CON, FPN, Language)_Peripheral_balance","RS-NET 3 (CON, FPN, Language)_Provincial_balance","RS-NET 3 (CON, FPN, Language)_Satellite_balance","RS-NET 4 (FPN)_Connector_balance","RS-NET 4 (FPN)_Peripheral_balance","RS-NET 4 (FPN)_Provincial_balance","RS-NET 4 (FPN)_Satellite_balance"
"471",480,"CC610614",38,4,0.75714,0.9705875,18,20,74,-0.57692,-364.31,0.292542349334034,-0.337364695404233,-5.47698642776042,-4.99147861197872,-1.1916471546353,1.13703332165083,-4.80108935104743,-6.34153439199458,1.35673555887835,-1.39376637595859,-7.60638738977265,-5.20849211697428,-0.166925871315981,0.139262067333508,-6.07611202116827,-5.38296484060832
"472",481,"CC610625",26,3,0.6619,0.8095225,12,19.5,70,-0.56,-97.62,0.245261356567829,-0.319665118304831,-4.68852102522299,-4.68852102522299,1.93332303354984,-2.0261726128005,-6.34797281048962,-4.80752776954247,0.813903381695745,-0.832287811948979,-6.35654159431086,-6.13339804299665,-0.0165293019512105,-0.0165293019512105,-5.70877001616724,-5.30330490805908
"473",482,"CC610631",33,6,0.72381,0.95238,16,27,77,-0.6087,-526.59,0.537365179000603,-0.572390979424146,-6.31626175214869,-5.06349878365332,0.374289490639715,-0.42635646713954,-5.12264035247275,-5.01727983681492,-0.0582689081239758,-0.0582689081239758,-4.30283583674944,-4.13578175208627,-0.945849534115699,0.843970070294529,-4.36239066015702,-4.76785576826519
"474",483,"CC610653",32,0,0.6381,0.7607125,9,15.5,71,0,-528.09,-1.40691364832263,1.30625165344635,-4.68146963265748,-4.92263168947437,0.20334092401803,-0.2390169004705,-5.70932265503182,-5.19849703126583,0.581443190979944,-0.619680028678073,-6.34680526803358,-4.96051090691369,1.95722390895559,-2.09556092355972,-5.20180646616719,-4.73180283692146
"475",484,"CC610658",28,6,0.78095,0.916665,17,21.5,78,-0.25714,-193.22,-3.29697581829146,2.79374821730284,-3.99574832307859,-5.52180462657364,1.74765722577179,-1.79924624044395,-8.29687257494643,-5.09091466015452,0.96997923698766,-1.02693725196122,-6.63002353738352,-4.61512051684126,0.238891908282349,-0.324496045574498,-4.48158912421674,-4.61512051684126
"476",485,"CC610671",39,6,0.86667,0.975,12,22,70,-0.2963,-245.56,0.0764884255637372,-0.112435429329788,-5.57547550616848,-5.25702177504995,1.07099712163514,-1.1079023355752,-6.91373735065968,-5.12197788143163,0.682453606410068,-0.69850826163279,-8.29610521826059,-5.70711026474888,-0.324496045574497,0.238891908282349,-4.36239066015702,-4.76785576826519
"477",486,"CC620005",25,5,0.56667,0.926785,8,17,74,-0.7,-480.94,-0.179286653098801,0.152613400508372,-5.58891186044685,-5.84022628872776,0.931686417352129,-0.949449150351891,-7.82724090175281,-5.74779936007298,1.20289227955895,-1.22996293504447,-8.29610521826059,-5.39816270151775,-0.460584407329244,0.323885121115741,-3.73965177948736,-4.61512051684126
"478",487,"CC620026",14,6,0.67619,0.963095,17,16.5,70,-0.12,-319.72,-0.0198026272961798,-0.0198026272961798,-5.30330490805908,-5.30330490805908,0.20334092401803,-0.2390169004705,-5.30219871325601,-5.55351314153692,0.356674943938732,-0.375387652870886,-6.60077711758863,-5.75347925720142,0.944818815488693,-0.994485579459212,-5.62311457158875,-5.06349878365332
"479",488,"CC620044",26,5,0.76667,0.92619,19,25,73,-0.42857,-172.69,-3.29697581829146,2.94599397240256,-4.58561533675733,-5.47291853175823,3.03473706529516,-3.14009267097505,-8.29687257494643,-5.48479693349065,0.802651873735352,-0.814617942723628,-8.29610521826059,-6.07381228845674,-1.27116405386626,1.18978816933398,-4.50313746042294,-5.70711026474888
"480",489,"CC620073",22,6,0.8,0.92857,12,16.5,69,-0.31579,-342.19,-0.717839793150317,0.644357016390513,-4.54661373652807,-5.12197788143163,-1.12276274890039,1.0278432177799,-4.4576640488795,-5.01727983681492,1.05939157551483,-1.11185751541813,-6.69332366826995,-4.74741351921464,1.81488188664891,-1.96571277635149,-5.08636100462439,-4.49857433972227
"481",490,"CC620085",24,5,0.77619,0.8809525,16,27.5,70,-0.57692,-424.75,0.142551543983906,-0.164101010680426,-5.78613021600495,-6.07381228845674,-0.0042765567672603,-0.0042765567672603,-7.24565506759454,-6.55250788703459,0.989073441854356,-1.00202280441838,-8.29610521826059,-6.07381228845674,0.452163711117405,-0.4811908186363,-7.17625453201714,-5.09681299033731
"482",491,"CC620090",28,5,0.7381,0.4642875,6,11,71,-0.42105,-720,-0.521435802878006,0.493204022416171,-5.70711026474888,-5.70711026474888,2.24431618487007,-2.30856716467159,-7.00760061395185,-5.39816270151775,0.0843702397659905,-0.105260510657493,-5.86031127688843,-6.04263283368238,-0.71458246128001,0.650726464675993,-4.86312915698767,-5.01727983681492
"483",492,"CC620106",33,6,0.77143,0.92619,6,25,71,-0.45833,-273.59,-1.72899714749174,1.57811544130506,-4.40595676152392,-4.78065021096533,0.62642337018445,-0.641064195525943,-8.29687257494643,-5.78689738136671,0.875091259695194,-0.892349712714236,-8.29610521826059,-5.70711026474888,0.994252273343867,-1.01794438560065,-5.92892402863308,-6.21660610108486
"484",493,"CC620114",22,6,0.78571,0.8933825,15,30.5,73,-0.63158,-115.44,0.471604910612709,-0.534542150383307,-4.74493212836325,-5.08140436498446,0.666829872242572,-0.706392407309966,-6.40412592208674,-4.93778885329331,0.356674943938732,-0.375387652870886,-7.70029520342012,-5.5030706260839,-0.297632403304949,0.274436845701761,-5.45389559836648,-6.55250788703459
"485",494,"CC620121",32,6,0.77619,0.8237125,15,21.5,68,-0.5,-259.66,0.421040319893636,-0.471787751039237,-5.19960139360888,-5.01727983681492,-0.833995489147325,0.75976192964193,-4.61130517455561,-5.09681299033731,-0.0154358081298394,-0.0154358081298394,-5.55351314153692,-5.55351314153692,1.16623247634309,-1.18249377264881,-7.44073370738926,-6.05443934626937
"486",495,"CC620129",26,6,0.81429,0.90119,10,28,75,0,-222.25,-1.63705307946707,1.4784096500277,-4.15310987144835,-4.90032427327857,1.55747817350339,-1.62004809154612,-6.40412592208674,-4.93778885329331,1.21836154177804,-1.26271329934854,-6.80903930604298,-5.01727983681492,2.97498602466157,-3.09939904794926,-7.29333559275692,-5.34742544370161
"487",496,"CC620152",26,3,0.67143,0.905555,11,23,73,-0.7,-720,0.152613400508372,-0.179286653098801,-5.70711026474888,-5.70711026474888,1.24005268369469,-1.25641099315124,-8.29687257494643,-5.95768614055899,-0.1809317025049,0.122975062358809,-4.60977495237484,-5.38296484060832,0.994252273343867,-1.01794438560065,-6.62340099662303,-5.70711026474888
"488",497,"CC620164",35,5,0.72381,0.890475,9,20.5,72,-0.94872,-286.28,-0.600209184900676,0.489623416115388,-4.30766221938502,-4.37665509087197,0.299877345545599,-0.331997956226292,-5.60790070295292,-5.4743693103284,1.33117506189881,-1.40036161833133,-6.63002353738352,-4.61512051684126,0.139262067333508,-0.166925871315981,-5.5637538300525,-5.78689738136671
"489",498,"CC620193",32,6,0.75714,0.916665,14,22,76,-0.33333,-306.19,-1.80225970386192,1.73035084109941,-4.87853145346292,-6.55250788703459,3.03473706529516,-3.14009267097505,-8.29687257494643,-5.48479693349065,0.431248887677463,-0.448649511461047,-8.29610521826059,-5.54734523201828,-1.64093657949347,1.46101790731583,-4.10429489307527,-4.61512051684126
"490",499,"CC620259",13,6,0.74762,0.95238,11,19,68,-0.6,-590.72,-0.896670945004503,0.864703363083662,-5.70711026474888,-5.70711026474888,1.13703332165083,-1.1916471546353,-6.05970713720423,-4.88105214086258,0.471851489334215,-0.493933756095773,-6.2667260526843,-5.70711026474888,0.571913315745829,-0.596636280179102,-6.14918029309974,-5.63835466933375
"491",500,"CC620262",26,5,0.59524,0.869045,15,17.5,69,-0.91429,-380.28,-3.29697581829146,2.62122697815596,-3.8559205138685,-4.45375751462412,1.80484009794627,-1.85241098799956,-8.29687257494643,-5.21674571285422,0.566927100416458,-0.580118738257928,-8.29610521826059,-5.88093194910298,0.393865972264813,-0.41321279489899,-6.21727121584168,-5.92958914338989
"492",501,"CC620264",17,6,0.79524,0.985295,16,30.5,76,-0.6087,-331.94,0.0984400728132525,-0.164303051291276,-4.92461516119902,-4.68345310438214,-0.0176216013498196,-0.0176216013498196,-5.10042059796861,-5.88887795833288,0.96997923698766,-1.02693725196122,-5.71175064430538,-4.83628190695148,0.616186139423817,-0.732367893713227,-4.21130421372328,-4.46261864200418
"493",502,"CC620279",23,6,0.72857,0.809525,13,15.5,77,-0.71795,-277.48,-0.143017506834925,0.089438562647241,-4.80460635350033,-5.24643910577937,-0.0468835858988504,-0.0468835858988504,-4.35374586155894,-4.5207999462221,0.845909935112355,-0.887891257352457,-6.34680526803358,-4.96051090691369,0.238891908282349,-0.324496045574498,-4.61653394463841,-4.48300255201388
"494",503,"CC620284",24,3,0.81905,0.964285,7,21,75,-0.34375,-219.84,-1.32264433404343,1.21616807741975,-4.47875626113243,-4.94875989037817,0.614952332974889,-0.635915234604812,-7.74500280351584,-5.44241771052179,1.94258235896264,-2.02485335139543,-7.44658509915773,-4.80752776954247,0.465215112513938,-0.538440790798964,-4.90280258929304,-4.61512051684126
"495",504,"CC620314",37,0,0.7381,0.619047,6,15,74,-0.67857,-142.85,-0.810040932031445,0.74157377446542,-4.74493212836325,-5.08140436498446,0.578196434881074,-0.621472143853054,-5.65307380466414,-5.04693800109382,0.122975062358809,-0.1809317025049,-4.98055783885898,-4.87519732320115,0.994252273343867,-1.01794438560065,-6.62340099662303,-5.70711026474888
"496",505,"CC620354",32,4,0.79048,0.876785,6,14,78,-0.72414,-500.59,-0.143017506834925,0.0894385626472408,-5.14341640533007,-4.88105214086258,0.137348191151223,-0.219938420365261,-4.52810913985163,-4.61512051684126,1.00395167043258,-1.03886228426234,-6.45624623237257,-5.25227342804663,-1.12167756159911,1.03095364019429,-4.38701417618492,-5.30330490805908
"497",506,"CC620359",31,2,0.70952,0.9456325,2,16,68,-0.76316,-192.28,-0.5031965966015,0.417411179126565,-4.54101254468754,-4.61512051684126,-0.968883181993326,0.789658080940789,-3.79408370756346,-4.16877715700487,1.63155571768772,-1.68206860346901,-6.45624623237257,-5.25227342804663,0.776528789498996,-0.793897083660088,-6.68710860786651,-5.99396142730657
"498",507,"CC620405",26,3,0.65238,0.975595,4,20,76,-0.88889,-299.53,-2.23001440015921,1.93486031286873,-4.21459369037368,-4.21459369037368,0.0770610461364619,-0.0961362847666305,-6.1338317883949,-5.95151023160095,1.07489576205079,-1.10658045831729,-7.60638738977265,-5.20849211697428,-0.0519597389307111,-0.0519597389307111,-4.46590811865458,-4.21459369037368
"499",508,"CC620406",20,6,0.75714,0.92857,12,19.5,68,-0.5,-331,1.3893760276573,-1.48463026184075,-5.18986565832054,-4.67904003455455,-0.804688555292853,0.753090216526979,-4.98422909293914,-5.4362142166822,0.0843702397659905,-0.105260510657493,-6.55488262099314,-5.57405336798142,-0.0519597389307111,-0.0519597389307111,-4.33073334028633,-4.33073334028633
"500",509,"CC620413",27,5,0.73333,0.84818,12,15.5,76,-0.44828,-563.47,0.362944556952328,-0.382785619338747,-6.5180404809652,-5.70711026474888,-1.28785428830664,1.13497993283898,-3.97803103454508,-4.73180283692146,1.28977279412927,-1.33038516668037,-7.55590509361135,-5.07099844382335,0.123581061771355,-0.142243333226544,-6.62340099662303,-5.70711026474888
"501",510,"CC620429",30,1,0.70476,0.85714,22,13.5,69,-0.78788,-165.63,0.266790713420405,-0.303391366156961,-5.45721864913389,-5.35185813347607,1.413661299688,-1.45484441176053,-8.29687257494643,-5.09091466015452,0.682453606410068,-0.69850826163279,-8.29610521826059,-5.70711026474888,-1.12167756159911,1.03095364019429,-4.49361770008234,-5.08140436498446
"502",511,"CC620436",32,6,0.69524,0.8886425,6,11,78,-0.96154,-289.97,1.62141410348082,-1.6653455443724,-7.13608535698365,-5.26428318008206,-3.10768638819783,2.66244845113579,-4.06786479398884,-5.16647708265695,0.751754607513417,-0.78314021908665,-6.86223476368033,-5.1574866714419,0.238891908282349,-0.324496045574497,-4.36239066015702,-4.76785576826519
"503",512,"CC620444",36,6,0.68571,0.90476,15,14.5,77,-0.91489,-517.38,-2.84607149899959,2.63436248531105,-4.55276824403688,-6.39859493453521,1.86110954736285,-1.90260491511645,-7.74500280351584,-5.44241771052179,0.670081907628949,-0.704746316403297,-6.80903930604298,-5.01727983681492,0.571913315745829,-0.596636280179102,-6.55535689181067,-5.45674460314256
"504",513,"CC620451",26,3,0.64286,0.717855,11,16,75,0,-268.34,-3.29697581829146,2.62122697815596,-3.8559205138685,-4.45375751462412,1.31519843943616,-1.34025042261848,-7.78696700261487,-5.58974242527865,0.566927100416458,-0.580118738257928,-8.29610521826059,-5.88093194910298,-2.77834137472923,2.4027893196362,-4.16554701542856,-4.67637263919455
"505",514,"CC620454",24,2,0.54762,0.8571425,8,14,75,-0.86364,-400.28,1.08161471229954,-1.10431030978275,-7.94129557090653,-5.54340029810816,-0.0176216013498196,-0.0176216013498196,-5.42053499927229,-5.42053499927229,-0.296806980228781,0.275533938516133,-6.96082199991883,-5.45674460314256,-0.0165293019512105,-0.0165293019512105,-5.99728093242942,-5.14998307204222
"506",515,"CC620466",28,5,0.74286,0.9442725,10,17.5,75,-0.6,-286.03,0.42446805523378,-0.442352097915225,-6.14775579143435,-6.14775579143435,0.578196434881074,-0.621472143853054,-5.36422214143576,-5.24643910577937,0.0910193983871686,-0.118276740924373,-5.94437293957413,-5.4743693103284,1.17441400208439,-1.21293254569741,-6.07611202116827,-5.38296484060832
"507",516,"CC620490",26,5,0.7381,0.9458325,11,15,74,-0.30952,-378.53,-0.191996822317373,0.110133794410484,-4.40595676152392,-4.78065021096533,1.2000589050048,-1.2308094582795,-7.70120018085745,-5.30330490805908,0.390576495614414,-0.415415438961332,-7.60638738977265,-5.20849211697428,0.679244275390954,-0.70012279429637,-6.21727121584168,-5.92958914338989
"508",517,"CC620496",33,4,0.73333,0.8604525,9,14.5,70,-0.66667,-613.69,1.03142103912779,-1.05630109059639,-7.90544164906029,-5.42053499927229,0.119749253109926,-0.183709482068803,-4.53643238400896,-5.22957956456891,0.302334349238651,-0.330202623607618,-5.60685193515883,-5.76100261498609,0.218156009803171,-0.227135572583747,-7.49720722320332,-6.39859493453521
"509",518,"CC620499",33,6,0.80952,0.8809525,11,17.5,71,-0.37931,-76.75,0.292542349334034,-0.337364695404233,-5.25279685124623,-5.1574866714419,-0.804688555292853,0.753090216526979,-5.08016135674487,-5.30330490805908,0.18742546871213,-0.211520711486217,-5.99495843636224,-5.65848619974102,0.808077147233923,-0.864295436755775,-5.8181027316855,-4.71949044301739
"510",519,"CC620515",15,5,0.78571,0.891665,17,15.5,75,-0.5,-601.79,-1.03407376753054,0.950976289862046,-4.48532620451169,-5.23909800688807,0.965194538864324,-1.02872616120394,-5.5300902445603,-4.75690035632682,1.07489576205079,-1.10658045831729,-7.60638738977265,-5.20849211697428,1.32802545299591,-1.40118297361364,-5.30529298028446,-4.96882074366325
"511",520,"CC620518",30,2,0.7619,0.888095,11,12.5,78,-0.76,-313.16,0.73878846151615,-0.789214649306179,-5.61104042295759,-4.91789324239764,-1.04027671165515,1.00006061493961,-5.24965219456676,-5.9427993751267,0.969979236987661,-1.02693725196122,-5.37395478075366,-5.01727983681492,0.316669609325033,-0.35065687161317,-5.99728093242942,-5.14998307204222
"512",521,"CC620526",33,3,0.80476,0.95238,17,14,73,-0.25,-607.44,0.164481638665624,-0.197210169287705,-5.75529003180213,-5.30330490805908,0.842033961267663,-0.889535994565335,-5.49833850044139,-5.14166355650266,0.547193267936866,-0.566733255704287,-6.31264183869356,-5.90717673058539,1.56064774826467,-1.61938824328727,-5.99728093242942,-5.14998307204222
"513",522,"CC620549",27,6,0.71429,0.9129075,3,23.5,73,-0.45714,-461.41,-1.55674012343365,1.46657519238069,-4.80460635350033,-5.24643910577937,2.12722250553244,-2.2052490067876,-8.29687257494643,-4.96882074366325,1.1403591906998,-1.17032915018807,-8.29610521826059,-5.25702177504995,-1.12167756159911,1.03095364019429,-4.61264220082679,-4.90032427327857
"514",523,"CC620557",26,6,0.8,0.869045,18,25.5,74,-0.45946,-296.94,-2.7239235502585,2.49293882148526,-4.49113013661054,-5.58974242527865,2.87351464082974,-3.0022112396517,-7.65539064482615,-5.17048399503815,0.827495233091024,-0.855832762837041,-6.50678007614682,-5.40816778747871,-0.945849534115699,0.843970070294529,-4.48158912421674,-4.61512051684126
"515",525,"CC620567",22,6,0.70476,0.84837,15,19.5,74,-0.21429,-659.06,0.266790713420405,-0.303391366156961,-5.35138408748473,-5.45674460314256,0.599236581110044,-0.629750864001151,-6.21959563993323,-5.30330490805908,0.875091259695194,-0.892349712714236,-8.29610521826059,-5.70711026474888,-0.460584407329244,0.323885121115741,-4.03325687024226,-4.15103990589865
"516",526,"CC620572",29,6,0.7619,0.97619,10,32,78,-0.22222,-380.56,-0.86148249537916,0.814508037564213,-5.0394469913348,-5.65848619974102,2.54253576262464,-2.71997877196748,-5.59347145383852,-4.90032427327857,-0.00904983551991793,-0.00904983551991793,-7.70029520342012,-5.5030706260839,0.191160505461159,-0.248811298062787,-4.86312915698767,-5.01727983681492
"517",527,"CC620592",32,6,0.77619,0.940475,10,20.5,74,-0.25,-436.53,0.0764884255637372,-0.112435429329788,-5.864104548388,-5.09091466015452,2.46510402249182,-2.65253749117195,-5.0166173657738,-5.12197788143163,0.845909935112355,-0.887891257352457,-6.34680526803358,-4.96051090691369,-0.0113637586503151,-0.0113637586503151,-5.63693016766836,-6.14775579143435
"518",528,"CC620610",16,5,0.74286,0.8690475,13,20,76,-0.83871,-241.09,0.735195416803444,-0.762556631932113,-6.44214199803769,-5.43054108635921,-1.1916471546353,1.13703332165083,-5.2458537970123,-5.36363683266868,0.205794912979597,-0.237046456483201,-5.41942819229709,-5.70711026474888,2.08389589202922,-2.21046980408624,-5.52942908751142,-4.83628190695148
"519",529,"CC620619",31,5,0.74762,0.9064975,11,29.5,71,-0.26087,-144.94,-0.717839793150317,0.644357016390513,-4.61181472870676,-5.01727983681492,2.75060981552101,-2.89867056071086,-6.86328078888031,-4.99147861197872,-0.237046456483201,0.205794912979597,-5.19517660762852,-6.11146733950268,-0.945849534115699,0.843970070294529,-4.25561270981822,-4.94875989037817
"520",530,"CC620659",28,5,0.73333,0.90476,8,20.5,71,-0.2069,-205.25,-0.703097511413113,0.673344553263766,-5.48313580354058,-5.99396142730657,0.548565951748838,-0.609765571620894,-5.05482937451659,-4.85415867905444,1.28977279412927,-1.33038516668037,-7.55590509361135,-5.07099844382335,0.933097850190536,-1.15688119679209,-3.81649057870658,-3.81649057870658
"521",531,"CC620685",22,6,0.83333,0.90476,13,17,77,-0.55556,-300.44,0.362944556952328,-0.382785619338747,-6.5180404809652,-5.70711026474888,-0.466425807897852,0.429385291825816,-4.93225786574178,-6.39859493453521,0.602041632037652,-0.62822763446063,-7.60638738977265,-5.20849211697428,1.06582246584512,-1.10966212485469,-5.70877001616724,-5.30330490805908
"522",532,"CC620720",31,3,0.6,0.7585525,12,17.5,78,-0.81818,-258.19,-0.214490839727346,0.199213424464173,-6.58858253943898,-6.02896675150356,1.62518626940224,-1.68330776100056,-6.16908758312038,-5.1574866714419,-1.52714266970727,1.40423206180656,-4.37035160309338,-5.06349878365332,0.160560065012442,-0.200488860749404,-5.2158411447238,-5.39816270151775
"523",533,"CC620785",22,6,0.74762,0.91607,9,22,69,-0.16,-133.25,-0.837247524533702,0.802683067628252,-5.54691205029177,-5.66469508594815,-0.0176216013498196,-0.0176216013498196,-5.42053499927229,-5.42053499927229,0.670081907628949,-0.704746316403297,-7.50273821075485,-4.93778885329331,1.75253875607477,-1.79840401194672,-7.24921505711439,-5.30330490805908
"524",534,"CC620793",37,3,0.77143,0.803915,14,20,71,-0.3871,-125.34,0.68680370663777,-0.696323947470274,-8.10349427838097,-6.31173480915291,-2.22354188565359,1.98211319771927,-4.14313472639153,-4.83628190695148,-0.802898044519065,0.756958693304899,-5.07891680151266,-5.58974242527865,1.7501018242936,-1.79882403955943,-7.92818424136634,-5.17048399503815
"525",535,"CC620821",16,5,0.75238,0.8297625,6,11,70,-0.125,-402.72,-0.5563451390673,0.509437698491143,-4.91422927598516,-5.60737645654511,1.0820829867169,-1.10415246904372,-6.17586727010576,-6.17586727010576,1.0256197904909,-1.04707104812704,-8.29610521826059,-5.54734523201828,-1.40118297361364,1.32802545299591,-4.60716818865076,-6.21660610108486
"526",536,"CC620885",30,5,0.70476,0.9380325,15,17,78,-0.71429,-498.72,-0.251819351290876,0.227617831709131,-6.21860011969173,-5.52545293913178,2.06552749641409,-2.14912932191011,-8.29687257494643,-4.84942270051254,-0.105260510657493,0.0843702397659905,-6.2667260526843,-5.70711026474888,1.16623247634309,-1.18249377264881,-7.44073370738926,-6.05443934626937
"527",537,"CC620919",36,6,0.62381,0.7926075,4,12.5,78,-0.33333,-449.16,-0.717839793150317,0.644357016390513,-4.61181472870676,-5.01727983681492,0.2998773455456,-0.331997956226292,-5.35553750687793,-5.76100261498609,0.547193267936866,-0.566733255704287,-7.70029520342012,-5.5030706260839,0.274436845701761,-0.297632403304949,-6.14918029309974,-5.63835466933375
"528",538,"CC621011",25,2,0.61905,0.7945175,11,16,76,-0.81579,-392.03,0.380772495517793,-0.421994410059375,-5.52744298953979,-5.12197788143163,-0.00829880281469507,-0.00829880281469507,-6.17586727010576,-6.17586727010576,0.683196849706777,-0.698134722070984,-7.78613643778307,-5.84022628872776,1.06582246584512,-1.10966212485469,-6.40357419793482,-5.01727983681492
"529",539,"CC621080",34,5,0.7619,0.988095,15,16,70,-0.64286,-480,0.390576495614414,-0.415415438961332,-6.73022223891998,-5.34392787780009,1.36722635298043,-1.39109555781262,-8.29687257494643,-5.6304149690302,0.187425468712131,-0.211520711486217,-6.50678007614682,-5.40816778747871,0.40134754105405,-0.408212035765766,-6.90840548990137,-7.33853884442503
"530",540,"CC621118",36,6,0.68095,0.9290675,15,20.5,76,-0.40909,-480,0.864703363083662,-0.896670945004503,-6.69001377695692,-5.2236767081635,-3.10768638819783,2.46510402249182,-3.61024200859686,-4.66006413309554,1.35673555887835,-1.39376637595859,-7.60638738977265,-5.20849211697428,0.650726464675993,-0.71458246128001,-5.42605073305759,-4.61512051684126
"531",541,"CC621128",18,6,0.75714,0.964285,7,25.5,75,-0.74286,-313.22,-1.96290772542388,1.83258146374831,-4.49113013661054,-5.58974242527865,1.62518626940224,-1.68330776100056,-6.86328078888031,-4.99147861197872,0.875091259695194,-0.892349712714236,-8.29610521826059,-5.70711026474888,-0.182321556793955,-0.182321556793955,-2.85263142991332,-3.25809653802148
"532",542,"CC621184",27,2,0.75714,0.74928,6,8.5,69,-0.8,-217.19,-0.717839793150317,0.644357016390513,-4.54661373652807,-5.12197788143163,0.0725706928348354,-0.0869419301338082,-6.7278308467879,-6.03468366622796,1.28861784891535,-1.33070056170314,-8.29610521826059,-4.99147861197872,0.465215112513938,-0.538440790798964,-5.08636100462439,-4.49857433972227
"533",543,"CC621199",15,5,0.74762,0.9190475,15,21.5,72,-0.77273,-519.66,-0.616266136223988,0.537093550586601,-4.47875626113243,-4.94875989037817,0.924012777968065,-0.967744013463071,-5.89219654544931,-5.10373918508504,0.827495233091024,-0.855832762837041,-7.60638738977265,-5.20849211697428,-0.324496045574498,0.238891908282349,-4.48158912421674,-4.61512051684126
"534",544,"CC621248",22,5,0.78571,0.90119,12,21.5,72,-0.26316,-436.34,-0.375692949774494,0.281984051337143,-4.32743844438948,-4.61512051684126,0.655851395816248,-0.711968934800533,-4.67749084756772,-5.70711026474888,2.55963019598394,-2.71866038021423,-5.77517247074287,-4.9867151103786,0.788679607281509,-0.820880547069497,-7.17625453201714,-5.09681299033731
"535",545,"CC621642",24,4,0.72857,0.7976175,7,14,73,-0.92683,-480,-0.727548607277278,0.625488532086131,-4.53754999831311,-4.39444915467244,0.106750369946881,-0.157003748809665,-5.12264035247275,-5.01727983681492,0.471851489334215,-0.493933756095773,-7.65444322647011,-5.35185813347607,0.788679607281509,-0.820880547069497,-6.07611202116827,-5.38296484060832
"536",546,"CC710037",13,4,0.63333,0.7857125,13,14,78,-0.72,-720,0.292542349334034,-0.337364695404233,-5.15696324824231,-5.25227342804663,-0.0222506089348198,-0.0222506089348198,-5.30454791629867,-5.08140436498446,1.86894910791918,-1.95727390770563,-7.38709023565676,-4.67904003455455,-0.71458246128001,0.650726464675993,-4.72849340202009,-5.19849703126583
"537",547,"CC710131",28,5,0.58571,0.878655,11,10.5,85,-0.94444,-303.72,0.885115114405705,-0.928877847379626,-5.45721864913389,-5.35185813347607,-1.72365905652412,1.60490275726871,-4.53643238400896,-5.22957956456891,0.484508315448617,-0.526698972922281,-5.99893656194668,-4.90032427327857,0.788679607281509,-0.820880547069497,-6.48234253306428,-5.22957956456891
"538",548,"CC710154",32,4,0.64762,0.715955,7,14.5,83,-0.72727,-708.59,-0.375692949774494,0.281984051337143,-4.26598839949688,-4.70130647075472,-0.0108500160240657,-0.0108500160240657,-5.90717673058539,-5.90717673058539,1.07489576205079,-1.10658045831729,-6.50678007614682,-5.40816778747871,1.6519975268529,-1.81645208181843,-4.77209605730407,-4.36663094919591
"539",549,"CC710176",22,4,0.73333,0.855075,6,18.5,78,-0.21429,-262.47,0.409473129505703,-0.572861014685443,-4.06780500698749,-3.81649057870658,-0.312374685042152,0.25489224962879,-4.60944674275535,-5.45674460314256,0.0910193983871686,-0.118276740924373,-5.76152713637236,-5.60737645654511,0.323885121115741,-0.460584407329244,-4.15300647487069,-4.0352234392143
"540",550,"CC710313",29,6,0.58571,0.687615,3,20.5,81,-0.83333,-260.16,-0.0582689081239758,-0.0582689081239758,-4.35966303858702,-4.09139905199234,-0.367417040470634,0.293412747160766,-4.4576640488795,-5.01727983681492,0.253404523096019,-0.269263486927763,-7.05055607761381,-5.79779310911844,0.933097850190536,-1.15688119679209,-3.81649057870658,-3.81649057870658
"541",551,"CC710342",19,6,0.69524,0.92857,15,15,83,-0.6087,-480,-1.84530023615608,1.50658052699439,-3.52355547368855,-4.08317126162398,0.106750369946881,-0.157003748809665,-5.5300902445603,-4.75690035632682,0.927896277994463,-0.966223100622364,-6.4030221692153,-5.10373918508504,1.66073120682165,-1.71289662080233,-6.07611202116827,-5.38296484060832
"542",552,"CC710350",29,3,0.59524,0.8452375,8,19.5,81,-0.88235,-480,-2.58475198475772,2.33383763649815,-4.35955377882182,-5.17048399503815,2.18831699944511,-2.25811060289222,-7.65539064482615,-5.17048399503815,0.356674943938732,-0.375387652870886,-7.70029520342012,-5.5030706260839,-0.023716526617316,-0.023716526617316,-5.8181027316855,-4.71949044301739
"543",553,"CC710382",20,4,0.71905,0.8160725,4,19,83,-0.58333,-675.41,-0.251819351290876,0.227617831709131,-5.74740055647846,-5.88093194910298,1.91312032623232,-1.95066075181391,-7.09340462586877,-5.70711026474888,0.747955417054941,-0.768784594765565,-7.70029520342012,-5.5030706260839,0.668454567969574,-0.705569700558502,-5.70877001616724,-5.30330490805908
